id,sex,year.of.birth,age,mother,father,behavioral.mother,group.at.birth,rank,ordinal.rank,percofsex.dominanted,idcode,hrs.focalfollowed,focalcutoff_met
2L5,F,2010,7,29Z,25R,29Z,F,64,L,12.32876712,2125,4.166666666666667,Y
5G9,F,2008,9,99I,25R,99I,F,65,L,10.95890411,5079,4.166666666666667,Y
53E,F,1996,21,L80,S94,L80,F,66,L,9.589041096,5305,4.333333333333333,Y
28J,F,1998,19,985,H87,985,F,67,L,8.2191780820000009,2810,4,Y
1H6,F,2008,9,67G,27J,67G,F,68,L,6.849315068,1086,4.166666666666667,Y
2A2,F,2004,13,14L,65F,14L,F,69,L,5.479452055,2012,4.333333333333333,Y
52P,F,2000,17,61A,D78,61A,F,70,L,4.1095890410000004,5216,4.166666666666667,Y
2A5,F,2005,12,42O,78B,42O,F,71,L,2.739726027,2015,4.166666666666667,Y
1K5,F,2009,8,2A5,85B,2A5,F,72,L,1.369863014,1115,4.166666666666667,Y
8F3,F,2007,10,V37,07D,V37,F,73,L,0,8063,4.333333333333333,Y
00J,F,1998,19,I88,S94,I88,F,NA,NA,NA,10,1.1666666666666667,N
43P,M,2001,16,H74,K32,H74,F,1,H,100,4316,4.166666666666667,Y
9D1,M,2006,11,82L,08N,82L,F,2,H,94.28571429,9042,4.166666666666667,Y
07D,M,1995,22,L19,K85,L19,R,3,H,91.42857143,704,4.166666666666667,Y
3L1,M,2010,7,92D,33T,92D,F,4,H,88.57142857,3121,4.166666666666667,Y
96B,M,1994,23,D07,E05,D07,R,5,H,85.71428571,9602,4,Y
6I9,M,2009,8,43J,22R,43J,F,6,H,82.85714286,6109,4.333333333333333,Y
1J8,M,2009,8,82A,02R,82A,F,7,H,80,1108,4.333333333333333,Y
2J6,M,2009,8,44J,25L,44J,F,8,M,77.14285714,2106,4.333333333333333,Y
8C0,M,2006,11,93O,94H,37D,KK,9,M,74.28571429,8030,4.333333333333333,Y
9E5,M,2007,10,16S,02R,16S,HH,10,M,71.42857143,9055,4.166666666666667,Y
7I5,M,2009,8,54B,21P,54B,R,11,M,68.57142857,7095,4.166666666666667,Y
12Z,M,2003,14,G43,40C,G43,HH,12,M,65.71428571,1226,4.166666666666667,Y
5G3,M,2008,9,34Z,93R,34Z,HH,13,M,62.85714286,5073,4.166666666666667,Y
0L1,M,2010,7,89K,17K,89K,R,14,M,60,121,4.166666666666667,Y
3L3,M,2010,7,07A,76Z,07A,KK,15,M,57.14285714,3123,4.333333333333333,Y
9I0,M,2009,8,3B8,70C,3B8,S,16,M,54.28571429,9090,4.166666666666667,Y
5G7,M,2008,9,25P,94O,25P,KK,18,L,48.57142857,5077,4.333333333333333,Y
04Z,M,2004,13,O35,50B,O35,S,19,L,45.71428571,426,3.1666666666666665,Y
9F5,M,2007,10,88N,94O,88N,S,20,L,42.85714286,9065,4,Y
1J0,M,2009,8,7A6,11Z,7A6,R,21,L,40,1230**,4.333333333333333,Y
9H2,M,2008,9,58N,56K,58N,KK,22,L,37.14285714,9082,4.333333333333333,Y
42T,M,2002,15,K28,L83,K28,R,23,L,34.28571429,4220,4.333333333333333,Y
8C2,M,2006,11,61K,25I,61K,R,24,L,31.42857143,8032,3.8333333333333335,Y
1J2,M,2009,8,37D,60T,37D,KK,25,L,28.57142857,1102,4.333333333333333,Y
18Z,M,2004,13,NA,51A,T98,V,26,L,25.71428571,1826,4.333333333333333,Y
5J5,M,2010,7,V72,02R,V72,HH,27,L,22.85714286,5095,4.166666666666667,Y
2I0,M,2009,8,30J,98K,30J,V,28,L,20,2100,4.333333333333333,Y
7J6,M,2009,8,03H,44T,03H,R,29,L,17.14285714,7106,2.6666666666666665,Y
8H0,M,2008,9,21C,43H,21C,HH,30,L,14.28571429,8080,4.333333333333333,Y
17K,M,1998,19,Z15,T16,Z15,F,31,L,11.42857143,1711,3,Y
84J,M,1999,18,V78,27B,V78,F,32,L,8.571428571,8410,3,Y
2C9,M,2005,12,38E,80B,38E,R,33,L,5.714285714,2039,4.166666666666667,Y
7D7,M,2006,11,78T,02F,78T,F,34,L,2.857142857,7047,4.333333333333333,Y
61D,M,1995,22,O53,D11,O53,F,35,L,0,6104,4.166666666666667,Y
2I2,M,2009,8,T03,51A,T03,V,NA,NA,NA,2092,2.1666666666666665,N
4K3,M,2010,7,9D8,12E,9D8,F,NA,NA,NA,4113,1,N
3E4,M,2006,11,30D,50G,30D,R,NA,NA,NA,3054,1.3333333333333333,N
98K,M,1999,18,74B,T53,74B,R,NA,NA,NA,9811,1.6666666666666667,N
17L,M,1999,18,B10,X58,B10,BB,NA,NA,NA,1712,1.1666666666666667,N
7G2,M,2008,9,0B4,91P,0B4,R,17,M,51.42857143,7072,4.166666666666667,Y
