groom_giver,groom_reciever,constrained_duration,observation_name
32S,0A9,60,2016-02-08_0A9_AC_5
2A2,0G9,381,2016-02-08_0G9_AC_6
1K5,2A5,105,2016-02-08_2A5_AC_4
7B7,63V,123,2016-02-09_63V_AC_4
0I5,82L,55,2016-02-09_82L_AC_6
2J2,7J8,228,2016-02-10_7J8_AC_6
8C0,92D,44,2016-02-10_92D_AC_4
9F5,9D8,54,2016-02-10_9D8_AC_3
9F5,9D8,117,2016-02-10_9D8_AC_3
2A5,1K5,14,2016-02-11_1K5_AC_5
8C0,8C0,84,2016-02-11_8C0_AC_6
7B7,1C0,209,2016-02-15_1C0_AC_4
7B7,2H3,283,2016-02-15_2H3_AC_5
7B7,64P,40,2016-02-15_64P_AC_5
7B7,64P,106,2016-02-15_64P_AC_5
7B7,64P,196,2016-02-15_64P_AC_5
9H2,7C0,523,2016-02-15_7C0_AC_6
8C0,0I5,308,2016-02-16_0I5_AC_2
8C0,0I5,44,2016-02-16_0I5_AC_2
82A,9D8,377,2016-02-16_9D8_AC_4
7J8,9E5,122,2016-02-16_9E5_AC_5
32S,61J,24,2016-02-17_61J_AC_4
5C0,43J,160,2016-02-18_43J_AC_5
96B,9D8,204,2016-02-18_9D8_AC_3
96B,9D8,113,2016-02-18_9D8_AC_3
2A5,1K5,38,2016-02-18_1K5_AC_4
0A9,4C2,87,2016-02-19_4C2_AC_6
7J8,4C2,55,2016-02-19_4C2_AC_6
7J8,5E4,15,2016-02-19_5E4_AC_3
96B,98T,229,2016-02-19_98T_AC_4
2D4,6C9,275,2016-02-21_6C9_AC_5
36Z,00J,21,2016-02-22_00J_AC_6
90P,2A2,315,2016-02-22_2A2_AC_5
90P,2A2,68,2016-02-22_2A2_AC_5
55V,34N,52,2016-02-22_34N_AC_5
7D8,9E5,112,2016-02-22_9E5_AC_4
9I6,0A9,169,2016-02-24_0A9_AC_6
1C0,32S,56,2016-02-24_32S_AC_6
52P,91O,525,2016-02-24_91O_AC_4
1K5,2A5,60,2016-02-25_2A5_AC_1
9H2,7J8,38,2016-02-26_7J8_AC_5
32S,82L,580,2016-02-27_82L_AC_5
6C0,9D8,61,2016-02-28_9D8_AC_3
3E2,04N,83,2016-02-29_04N_AC_6
56E,59A,316,2016-02-29_59A_AC_5
62H,92D,598,2016-02-29_92D_AC_5
9I6,9D8,598,2016-02-29_9D8_AC_5
0G5,0B8,598,2016-03-01_0B8_AC_4
61J,12Z,598,2016-03-01_12Z_AC_5
63V,82L,597,2016-03-07_82L_AC_4
92D,8C0,138,2016-03-07_8C0_AC_5
1K5,2A5,161,2016-03-08_2A5_AC_2
79Z,0K7,371,2016-03-09_0K7_AC_4
1J7,61J,430,2016-03-09_61J_AC_6
79Z,3E4,443,2016-03-11_3E4_AC_5
79Z,3E4,24,2016-03-11_3E4_AC_5
1K5,2A5,15,2016-03-14_2A5_AC_5
3D4,30L,35,2016-03-15_30L_AC_3
3D4,30L,357,2016-03-15_30L_AC_3
7J8,0A9,210,2016-03-17_0A9_AC_5
43P,59A,102,2016-03-20_59A_AC_4
62H,0B8,53,2016-03-21_0B8_AC_3
0K7,1C0,93,2016-03-21_1C0_AC_6
61J,34N,42,2016-03-21_34N_AC_1
57H,0K7,284,2016-03-22_0K7_AC_5
82A,2J6,443,2016-03-22_2J6_AC_6
9I6,0A9,45,2016-03-23_0A9_AC_6
96B,63V,51,2016-03-24_63V_AC_4
36Z,8C9,32,2016-03-26_8C9_AC_2
42L,0C6,231,2016-03-29_0C6_AC_4
8B5,42L,266,2016-03-29_42L_AC_4
8B5,42L,30,2016-03-29_42L_AC_4
8C2,04N,468,2016-04-12_04N_AC_6
04N,3E2,138,2016-04-12_3E2_AC_6
0C6,42L,77,2016-04-12_42L_AC_3
04Z,42L,59,2016-04-12_42L_AC_3
32S,1C0,68,2016-04-13_1C0_AC_6
7B7,63V,31,2016-04-13_63V_AC_6
42T,98T,133,2016-04-13_98T_AC_4
6I7,42L,50,2016-04-15_42L_AC_5
6I9,92D,146,2016-04-18_92D_AC_4
8C0,04N,169,2016-04-19_04N_AC_2
8C0,04N,98,2016-04-19_04N_AC_2
5G7,2J6,67,2016-04-19_2J6_AC_4
4C1,43J,35,2016-04-19_43J_AC_6
2C9,61D,76,2016-04-19_61D_AC_6
7E1,87K,44,2016-04-21_87K_AC_3
0A9,7J8,13,2016-04-22_7J8_AC_6
00O,9E5,145,2016-04-23_9E5_AC_4
00O,9E5,50,2016-04-23_9E5_AC_4
4C1,6I9,267,2016-04-25_6I9_AC_6
43J,43P,225,2016-04-26_43P_AC_6
1J7,61J,62,2016-04-26_61J_AC_1
5G7,1J2,86,2016-04-27_1J2_AC_4
0G9,53E,93,2016-05-02_53E_AC_5
43J,6I9,509,2016-05-02_6I9_AC_3
4C1,6I9,196,2016-05-02_6I9_AC_3
1C0,4C1,249,2016-05-03_4C1_AC_6
9D8,4C1,124,2016-05-03_4C1_AC_6
63V,7B7,111,2016-05-03_7B7_AC_4
96B,9D8,277,2016-05-03_9D8_AC_6
96B,9D8,205,2016-05-03_9D8_AC_6
9G3,1H6,151,2016-05-05_1H6_AC_5
28J,1H6,183,2016-05-05_1H6_AC_5
2A5,1K5,191,2016-05-05_1K5_AC_5
42T,2A2,245,2016-05-05_2A2_AC_3
7B7,63V,208,2016-05-05_63V_AC_4
43J,9D8,327,2016-05-09_9D8_AC_1
79Z,0K7,275,2016-05-11_0K7_AC_5
1H6,8H0,31,2016-05-12_8H0_AC_6
7B7,0A4,217,2016-05-18_0A4_AC_6
6I9,00O,201,2016-05-19_00O_AC_1
35N,9A4,124,2016-05-19_9A4_AC_5
35N,9A4,97,2016-05-19_9A4_AC_5
7D8,82L,48,2016-06-08_82L_AC_5
7D8,82L,25,2016-06-08_82L_AC_5
1J8,61J,127,2016-06-09_61J_AC_6
1J8,61J,205,2016-06-09_61J_AC_6
1J8,61J,47,2016-06-09_61J_AC_6
00J,6I9,146,2016-06-13_6I9_AC_4
3E2,43P,409,2016-06-14_43P_AC_4
3E2,43P,58,2016-06-14_43P_AC_4
7G2,29Z,27,2016-06-16_29Z_AC_5
6I9,4C1,88,2016-06-16_4C1_AC_4
6I9,4C1,135,2016-06-16_4C1_AC_4
1K5,2A5,30,2016-06-21_2A5_AC_5
0G9,63V,485,2016-06-21_63V_AC_6
0G9,63V,34,2016-06-21_63V_AC_6
6C0,64P,309,2016-06-21_64P_AC_3
5C0,0I5,243,2016-06-22_0I5_AC_4
55V,34N,87,2016-06-22_34N_AC_6
4C2,4C2,134,2016-06-22_4C2_AC_5
2J2,9E5,335,2016-06-22_9E5_AC_4
