groom_giver,groom_reciever,constrained_duration,observation_name
9H9,1S5,213,2017-08-30_1S5_JN_1
juvenile female,62R,201,2017-05-24_62R_JN_1
adult female,3M3,178,2017-05-08_3M3_JN_4
76J,3Q9,224,2017-05-22_3Q9_JN_1
49V,9L9,213,2017-06-05_9L9_JN_4
juvenile female,98Z,208,2017-08-30_98Z_JN_4
juvenile male,51J,219,2017-08-10_51J_JN_4
juvenile female,6D9,203,2017-07-31_6D9_JN_4
juvenile female,9N6,239,2017-05-22_9N6_JN_4
3G3,4R7,224,2017-05-15_4R7_JN_4
7I8,7J7,223,2017-08-10_7J7_JN_4
6A9,44V,229,2017-05-16_44V_JN_4
51J,6C2,244,2017-06-12_6C2_JN_1
6L1,4R7,243,2017-05-12_4R7_JN_1
6C2,2R9,253,2017-07-28_2R9_JN_4
7I8,0K8,240,2017-07-20_0K8_JN_4
11Z,60R,242,2017-05-30_60R_JN_4
juvenile male,8C9,259,2017-06-22_8C9_JN_4
juvenile female,93O,261,2017-08-03_93O_JN_4
juvenile female,83Z,261,2017-08-22_83Z_JN_1
8L3,94H,251,2017-06-23_94H_JN_4
juvenile male,46Z,267,2017-08-09_46Z_JN_4
juvenile male,6C2,258,2017-08-09_6C2_JN_1
6D9,6C2,269,2017-07-31_6C2_JN_4
juvenile male,4F1,273,2017-07-03_4F1_JN_4
juvenile female,6D9,266,2017-07-03_6D9_JN_4
juvenile female,83Z,277,2017-07-31_83Z_JN_4
juvenile male,73Z,277,2017-07-18_73Z_JN_4
juvenile female,2F2,277,2017-06-21_2F2_JN_1
51V,6D4,280,2017-06-23_6D4_JN_4
juvenile male,5K0,273,2017-06-22_5K0_JN_4
juvenile male,5J3,261,2017-06-22_5J3_JN_4
juvenile female,5H4,292,2017-06-28_5H4_JN_1
juvenile female,7F0,281,2017-08-31_7F0_JN_4
27J,6D6,300,2017-06-07_6D6_JN_4
juvenile female,94H,296,2017-08-10_94H_JN_4
juvenile female,1P5,278,2017-06-15_1P5_JN_4
6C2,2R9,297,2017-05-16_2R9_JN_4
5H4,94H,299,2017-06-06_94H_JN_4
juvenile female,0K8,300,2017-06-13_0K8_JN_4
1E2,2J7,299,2017-06-26_2J7_JN_1
27N,5H4,299,2017-05-11_5H4_JN_1
60R,56K,299,2017-07-05_56K_JN_4
juvenile male,6A9,298,2017-08-30_6A9_JN_4
juvenile female,3R9,299,2017-06-09_3R9_JN_1
juvenile,73Z,300,2017-06-22_73Z_JN_4
juvenile,8C9,299,2017-08-29_8C9_JN_4
1E2,86Z,299,2017-08-03_86Z_JN_4
11Z,4M9,299,2017-07-28_4M9_JN_4
juvenile male,4R3,299,2017-08-15_4R3_JN_4
juvenile male,6A9,299,2017-08-31_6A9_JN_1
juvenile male,7Q3,299,2017-08-07_7Q3_JN_4
juvenile male,4D8,299,2017-06-22_4D8_JN_4
24V,8L3,299,2017-05-22_8L3_JN_4
juvenile female,1P0,298,2017-07-06_1P0_JN_4
5H4,1P0,298,2017-05-11_1P0_JN_4
juvenile female,37V,299,2017-06-27_37V_JN_4
16R,93O,299,2017-08-31_93O_JN_4
juvenile female,6C2,299,2017-08-03_6C2_JN_4
