groom_giver,groom_reciever,constrained_duration,observation_name
juvenile,29Z,147,2011-10-24_29Z_BA_3
juvenile,31S,74,2011-10-24_31S_BA_4
juvenile,31S,34,2011-10-24_31S_BA_4
2A7,32S,10,2011-10-24_32S_JB_3
juvenile,43F,176,2011-10-24_43F_JB_3
juvenile,68J,439,2011-10-24_68J_BA_3
56E,73B,86,2011-10-24_73B_JB_6
infant,82A,146,2011-10-24_82A_BA_4
63V,82A,128,2011-10-24_82A_BA_4
juvenile,82A,23,2011-10-24_82A_BA_4
juvenile,82A,167,2011-10-24_82A_BA_4
juvenile,00J,187,2011-10-25_00J_BA_3
juvenile,04T,172,2011-10-25_04T_BA_6
juvenile,1B1,278,2011-10-25_1B1_BA_3
juvenile,29H,191,2011-10-25_29H_JB_6
juvenile,29H,184,2011-10-25_29H_JB_6
juvenile,62H,432,2011-10-25_62H_BA_5
juvenile,62H,21,2011-10-25_62H_BA_5
infant,62H,173,2011-10-25_62H_BA_5
juvenile,68V,30,2011-10-25_68V_JB_3
juvenile,68V,118,2011-10-25_68V_JB_3
50I,2A7,78,2011-10-26_2A7_JB_3
50I,2A7,43,2011-10-26_2A7_JB_3
juvenile,2A7,23,2011-10-26_2A7_JB_3
juvenile,56A,93,2011-10-26_56A_JB_6
juvenile,57H,236,2011-10-26_57H_JB_3
juvenile,60E,391,2011-10-26_60E_BA_3
juvenile,78T,126,2011-10-26_78T_JB_6
juvenile,78T,219,2011-10-26_78T_JB_6
juvenile,N12,200,2011-10-26_N12_JB_3
juvenile,N12,1,2011-10-26_N12_JB_3
juvenile,14L,372,2011-10-27_14L_BA_4
juvenile,28N,151,2011-10-27_28N_BA_3
juvenile,28N,59,2011-10-27_28N_BA_3
juvenile,2A2,223,2011-10-27_2A2_BA_4
juvenile,36Z,217,2011-10-27_36Z_BA_6
juvenile,40L,272,2011-10-27_40L_BA_4
juvenile,73B,116,2011-10-27_73B_JB_4
juvenile,98T,238,2011-10-27_98T_JB_5
68V,9A4,50,2011-10-27_9A4_BA_4
juvenile,04I,404,2011-10-28_04I_BA_3
43F,1A3,141,2011-10-28_1A3_BA_3
43F,1A3,85,2011-10-28_1A3_BA_3
00O,96B,63,2011-10-28_96B_JB_3
juvenile,20F,146,2011-10-03_20F_BA_4
juvenile,50S,130,2011-10-03_50S_BA_6
juvenile,59A,54,2011-10-03_59A_BA_3
juvenile,73B,179,2011-10-03_73B_BA_3
juvenile,73B,56,2011-10-03_73B_BA_3
juvenile,73B,60,2011-10-03_73B_BA_3
juvenile,98T,391,2011-10-03_98T_BA_4
juvenile,03J,265,2011-10-31_03J_BA_3
juvenile,25R,71,2011-10-31_25R_BA_5
24B,28J,161,2011-10-31_28J_BA_6
juvenile,2A8,41,2011-10-31_2A8_JB_3
juvenile,2A8,18,2011-10-31_2A8_JB_3
36T,35V,346,2011-10-31_35V_BA_6
juvenile,44J,49,2011-10-31_44J_JB_3
2A8,44J,157,2011-10-31_44J_JB_3
74S,62V,112,2011-10-31_62V_JB_3
juvenile,87K,27,2011-10-31_87K_BA_4
33T,0B8,465,2011-10-04_0B8_BA_6
juvenile,00J,94,2011-10-05_00J_BA_6
V36,60P,54,2011-10-05_60P_BA_3
infant,64D,147,2011-10-05_64D_BA_4
20F,64D,66,2011-10-05_64D_BA_4
04N,9A4,207,2011-10-05_9A4_BA_6
juvenile,V36,67,2011-10-05_V36_BA_6
infant,36S,45,2011-10-06_36S_BA_4
infant,36S,170,2011-10-06_36S_BA_4
juvenile,43F,52,2011-10-06_43F_BA_6
juvenile,79Z,52,2011-10-06_79Z_BA_4
juvenile,25L,264,2011-10-07_25L_BA_3
infant,36S,372,2011-10-07_36S_BA_4
juvenile,42L,145,2011-10-07_42L_BA_3
juvenile,42L,58,2011-10-07_42L_BA_3
juvenile,60T,372,2011-10-07_60T_BA_5
juvenile,04T,58,2011-10-08_04T_BA_6
42T,04T,62,2011-10-08_04T_BA_6
infant,33T,53,2011-10-08_33T_BA_4
infant,33T,148,2011-10-08_33T_BA_4
infant,33T,31,2011-10-08_33T_BA_4
9A4,35N,1,2011-10-08_35N_BA_2
juvenile,62V,26,2011-10-08_62V_BA_3
juvenile,0A9,218,2011-11-07_0A9_JB_4
juvenile,10S,106,2011-11-07_10S_JB_4
juvenile,29B,73,2011-11-07_29B_JB_4
juvenile,29B,54,2011-11-07_29B_JB_4
35N,63V,178,2011-11-07_63V_JB_3
juvenile,68V,502,2011-11-07_68V_JB_4
juvenile,90D,499,2011-11-07_90D_JB_6
juvenile,90D,74,2011-11-07_90D_JB_6
juvenile,10S,399,2011-11-08_10S_JB_6
60P,35N,161,2011-11-01_35N_BA_3
6A8,35V,255,2011-11-01_35V_BA_5
juvenile,40L,69,2011-11-01_40L_BA_5
04T,74S,108,2011-11-01_74S_BA_6
juvenile,0A9,38,2011-11-10_0A9_JB_5
juvenile,14I,72,2011-11-10_14I_BA_5
juvenile,60E,135,2011-11-10_60E_BA_5
juvenile,78T,45,2011-11-10_78T_JB_5
43P,78T,43,2011-11-10_78T_JB_5
juvenile,91O,461,2011-11-10_91O_BA_5
62H,36S,247,2011-11-11_36S_JB_3
juvenile,57H,104,2011-11-11_57H_JB_4
juvenile,62V,108,2011-11-11_62V_JB_5
juvenile,N12,320,2011-11-11_N12_JB_5
juvenile,N12,84,2011-11-11_N12_JB_5
juvenile,O52,40,2011-11-11_O52_JB_4
88I,57H,531,2011-11-14_57H_JB_3
juvenile,V36,268,2011-11-14_V36_JB_5
juvenile,50I,23,2011-11-15_50I_BA_1
juvenile,52P,107,2011-11-15_52P_JB_2
43P,63V,193,2011-11-15_63V_JB_4
juvenile,63V,64,2011-11-15_63V_JB_4
juvenile,6A8,208,2011-11-15_6A8_BA_6
juvenile,25L,219,2011-11-17_25L_JB_6
juvenile,25L,61,2011-11-17_25L_JB_6
juvenile,25L,213,2011-11-17_25L_JB_6
32S,2A8,219,2011-11-17_2A8_JB_5
2A7,32S,155,2011-11-17_32S_JB_5
juvenile,57H,368,2011-11-17_57H_JB_5
juvenile,77I,22,2011-11-17_77I_BA_5
juvenile,91O,437,2011-11-17_91O_BA_6
juvenile,K00,224,2011-11-17_K00_BA_6
juvenile,29B,237,2011-11-18_29B_JB_3
juvenile,64D,51,2011-11-18_64D_JB_1
V36,85B,365,2011-11-18_85B_JB_3
juvenile,00J,114,2011-11-21_00J_BA_5
juvenile,00J,108,2011-11-21_00J_BA_5
juvenile,74S,209,2011-11-21_74S_BA_6
juvenile,74S,31,2011-11-21_74S_BA_6
juvenile,8A7,227,2011-11-21_8A7_BA_5
juvenile,8A7,273,2011-11-21_8A7_BA_5
juvenile,14I,111,2011-11-22_14I_BA_3
juvenile,17C,131,2011-11-22_17C_BA_5
juvenile,17C,22,2011-11-22_17C_BA_5
juvenile,20F,30,2011-11-22_20F_JB_1
8A7,36Z,245,2011-11-22_36Z_BA_5
8A7,36Z,50,2011-11-22_36Z_BA_5
juvenile,43F,185,2011-11-22_43F_JB_5
juvenile,55V,28,2011-11-22_55V_BA_6
34N,55V,193,2011-11-22_55V_BA_6
juvenile,55V,102,2011-11-22_55V_BA_6
04N,55V,44,2011-11-22_55V_BA_6
04I,55V,37,2011-11-22_55V_BA_6
55V,61J,278,2011-11-22_61J_BA_5
juvenile,61J,199,2011-11-22_61J_BA_5
0A9,74S,428,2011-11-22_74S_BA_3
1A3,82L,106,2011-11-22_82L_BA_6
juvenile,82L,45,2011-11-22_82L_BA_6
juvenile,82L,99,2011-11-22_82L_BA_6
1A3,82L,37,2011-11-22_82L_BA_6
juvenile,82L,3,2011-11-22_82L_BA_6
0A9,87K,49,2011-11-22_87K_BA_5
juvenile,10S,10,2011-11-23_10S_JB_4
31I,34N,114,2011-11-23_34N_JB_4
14L,56A,101,2011-11-23_56A_JB_5
juvenile,68V,4,2011-11-23_68V_JB_6
juvenile,31I,179,2011-11-28_31I_BA_6
juvenile,31I,22,2011-11-28_31I_BA_6
juvenile,60E,586,2011-11-28_60E_BA_6
juvenile,68J,241,2011-11-28_68J_BA_5
juvenile,28J,59,2011-11-30_28J_BA_4
35N,60P,39,2011-11-30_60P_BA_4
57H,61J,102,2011-11-30_61J_BA_5
57H,61J,182,2011-11-30_61J_BA_5
infant,64P,142,2011-11-30_64P_BA_4
infant,64P,50,2011-11-30_64P_BA_4
2A8,0A4,133,2011-11-07_0A4_BA_3
juvenile,0A4,262,2011-11-07_0A4_BA_3
juvenile,0A4,109,2011-11-07_0A4_BA_3
82A,14I,529,2011-11-07_14I_BA_4
infant,1A3,34,2011-11-07_1A3_BA_4
infant,55V,172,2011-11-07_55V_BA_4
infant,55V,33,2011-11-07_55V_BA_4
juvenile,64P,598,2011-11-07_64P_BA_5
68V,68J,313,2011-11-07_68J_BA_5
juvenile,77I,79,2011-11-07_77I_BA_6
juvenile,77I,133,2011-11-07_77I_BA_6
juvenile,14L,174,2011-11-08_14L_BA_3
00O,28N,32,2011-11-08_28N_BA_6
juvenile,25L,157,2011-12-06_25L_JB_2
61J,2A7,328,2011-12-06_2A7_JB_2
61J,2A7,120,2011-12-06_2A7_JB_2
82L,2A8,189,2011-12-06_2A8_JB_4
44J,2A8,72,2011-12-06_2A8_JB_4
juvenile,64D,30,2011-12-07_64D_JB_6
juvenile,64D,132,2011-12-07_64D_JB_6
juvenile,42L,51,2011-12-08_42L_JB_6
juvenile,2A2,45,2011-12-01_2A2_BA_5
32S,2A2,55,2011-12-01_2A2_BA_5
32S,2A2,356,2011-12-01_2A2_BA_5
juvenile,2A2,334,2011-12-01_2A2_BA_5
juvenile,50S,60,2011-12-01_50S_BA_5
juvenile,6A8,38,2011-12-01_6A8_BA_5
10S,9A4,39,2011-12-01_9A4_BA_4
juvenile,04I,117,2011-03-28_04I_BA_2
juvenile,14I,78,2011-03-28_14I_BA_3
juvenile,Z14,239,2011-03-28_Z14_BA_2
24B,28J,94,2011-03-29_28J_BA_3
24B,28J,116,2011-03-29_28J_BA_3
juvenile,28J,51,2011-03-29_28J_BA_3
juvenile,28J,84,2011-03-29_28J_BA_3
juvenile,82A,296,2011-03-29_82A_BA_2
Z14,82A,91,2011-03-29_82A_BA_2
0A9,00J,30,2011-03-30_00J_BA_1
juvenile,29V,169,2011-03-30_29V_BA_5
juvenile,29V,315,2011-03-30_29V_BA_5
92D,35V,206,2011-03-30_35V_BA_2
juvenile,50S,154,2011-03-30_50S_BA_2
8A7,60P,67,2011-03-30_60P_BA_6
8A7,60P,93,2011-03-30_60P_BA_6
juvenile,61J,362,2011-03-30_61J_BA_4
0A9,00J,256,2011-03-31_00J_BA_6
juvenile,00J,152,2011-03-31_00J_BA_6
2A2,60P,106,2011-03-31_60P_BA_2
93Z,8A7,555,2011-03-31_8A7_BA_5
93Z,8A7,26,2011-03-31_8A7_BA_5
juvenile,Z14,89,2011-03-31_Z14_BA_3
juvenile,Z14,80,2011-03-31_Z14_BA_3
0B8,03J,203,2011-04-01_03J_BA_2
17C,04N,240,2011-04-01_04N_BA_3
juvenile,04N,143,2011-04-01_04N_BA_3
60P,04T,216,2011-04-01_04T_BA_2
60P,04T,104,2011-04-01_04T_BA_2
juvenile,2A2,315,2011-04-01_2A2_BA_2
juvenile,00J,83,2011-04-25_00J_BA_2
R65,04N,98,2011-04-25_04N_BA_4
62V,30L,397,2011-04-25_30L_BA_3
0B8,82A,62,2011-04-25_82A_BA_5
93Z,03J,294,2011-04-26_03J_BA_3
juvenile,1B1,595,2011-04-26_1B1_BA_6
juvenile,31S,162,2011-04-26_31S_BA_6
43P,35N,84,2011-04-26_35N_BA_5
43P,35N,76,2011-04-26_35N_BA_5
juvenile,35V,171,2011-04-26_35V_BA_5
juvenile,35V,66,2011-04-26_35V_BA_5
juvenile,35V,39,2011-04-26_35V_BA_5
34N,55V,154,2011-04-26_55V_BA_3
juvenile,62H,485,2011-04-26_62H_BA_5
00J,30L,228,2011-04-27_30L_BA_5
juvenile,36Z,33,2011-04-27_36Z_BA_5
04T,74S,33,2011-04-27_74S_BA_5
04T,74S,100,2011-04-27_74S_BA_5
juvenile,82L,97,2011-04-27_82L_BA_5
N12,04I,73,2011-04-28_04I_BA_4
62H,0A4,35,2011-04-28_0A4_BA_2
juvenile,24B,126,2011-04-28_24B_BA_3
juvenile,50I,536,2011-04-28_50I_BA_5
juvenile,64P,368,2011-04-29_64P_BA_2
03J,96Z,36,2011-04-04_96Z_BA_1
34N,04I,81,2011-04-06_04I_BA_3
55V,04I,222,2011-05-10_04I_BA_5
50I,55V,80,2011-05-10_55V_BA_4
03J,00J,162,2011-05-11_00J_BA_1
03J,00J,58,2011-05-11_00J_BA_1
infant,00J,107,2011-05-11_00J_BA_1
O34,00J,150,2011-05-11_00J_BA_1
43P,68J,108,2011-05-11_68J_BA_3
43P,68J,36,2011-05-11_68J_BA_3
43P,68J,130,2011-05-11_68J_BA_3
43P,68J,236,2011-05-11_68J_BA_3
03J,04T,132,2011-05-12_04T_BA_2
juvenile,29V,207,2011-05-12_29V_BA_4
juvenile,2A5,226,2011-05-12_2A5_BA_6
X44,35V,173,2011-05-12_35V_BA_6
juvenile,46Z,599,2011-05-12_46Z_BA_4
infant,61J,57,2011-05-12_61J_BA_6
96B,82L,96,2011-05-12_82L_BA_3
juvenile,82L,26,2011-05-12_82L_BA_3
96B,82L,18,2011-05-12_82L_BA_3
8A7,36Z,598,2011-05-13_36Z_BA_2
juvenile,46Z,143,2011-05-13_46Z_BA_3
juvenile,46Z,81,2011-05-13_46Z_BA_3
juvenile,46Z,116,2011-05-13_46Z_BA_3
juvenile,92D,341,2011-05-13_92D_BA_3
juvenile,92D,7,2011-05-13_92D_BA_3
92D,30L,210,2011-05-18_30L_BA_4
92D,30L,131,2011-05-18_30L_BA_4
43P,14L,67,2011-05-19_14L_BA_2
63V,50S,354,2011-05-23_50S_BA_4
juvenile,6A8,103,2011-05-23_6A8_BA_6
juvenile,6A8,71,2011-05-23_6A8_BA_6
juvenile,6A8,59,2011-05-23_6A8_BA_6
62V,8A7,211,2011-05-23_8A7_BA_4
juvenile,96Z,258,2011-05-23_96Z_BA_6
20F,04I,139,2011-05-24_04I_BA_5
04N,17C,352,2011-05-24_17C_BA_4
X44,25R,280,2011-05-24_25R_BA_4
juvenile,28J,363,2011-05-24_28J_BA_6
juvenile,29Z,74,2011-05-24_29Z_BA_6
93Z,03J,56,2011-05-26_03J_BA_1
62H,0A4,103,2011-05-26_0A4_BA_1
juvenile,14I,209,2011-05-26_14I_BA_4
29Z,14I,306,2011-05-26_14I_BA_4
juvenile,14I,48,2011-05-26_14I_BA_4
X44,25R,92,2011-05-26_25R_BA_5
X44,25R,1,2011-05-26_25R_BA_5
68J,31S,346,2011-05-26_31S_BA_3
juvenile,36Z,32,2011-05-26_36Z_BA_6
juvenile,28N,139,2011-05-27_28N_BA_3
juvenile,28N,67,2011-05-27_28N_BA_3
62V,00J,20,2011-05-31_00J_BA_5
62H,0A4,48,2011-05-31_0A4_BA_4
juvenile,0A4,50,2011-05-31_0A4_BA_4
6A8,1B1,36,2011-05-31_1B1_BA_3
0A4,62H,112,2011-05-31_62H_BA_4
25R,X44,36,2011-05-31_X44_BA_6
juvenile,00J,27,2011-05-04_00J_BA_3
62H,0A4,200,2011-05-04_0A4_BA_3
X44,25R,166,2011-05-04_25R_BA_3
X44,25R,84,2011-05-04_25R_BA_3
infant,36Z,29,2011-05-04_36Z_BA_4
infant,36Z,4,2011-05-04_36Z_BA_4
8A7,74S,252,2011-05-04_74S_BA_2
36Z,8A7,346,2011-05-04_8A7_BA_2
juvenile,Z14,161,2011-05-04_Z14_BA_5
55V,04T,143,2011-05-05_04T_BA_1
55V,04T,275,2011-05-05_04T_BA_1
juvenile,35N,38,2011-05-05_35N_BA_2
43P,35N,32,2011-05-05_35N_BA_2
juvenile,35N,34,2011-05-05_35N_BA_2
78T,9A4,180,2011-05-05_9A4_BA_6
14I,9A4,45,2011-05-05_9A4_BA_6
56A,9A4,85,2011-05-05_9A4_BA_6
30C,24B,351,2011-05-06_24B_BA_2
07D,24B,123,2011-05-06_24B_BA_2
93Z,03J,203,2011-05-09_03J_BA_4
93Z,03J,38,2011-05-09_03J_BA_4
36Z,00J,187,2011-06-01_00J_BA_1
14L,14I,106,2011-06-01_14I_BA_2
04I,55V,333,2011-06-01_55V_BA_4
04I,61J,264,2011-06-01_61J_BA_4
1B1,96Z,570,2011-06-01_96Z_BA_6
juvenile,22R,122,2011-06-13_22R_BA_6
X44,25R,206,2011-06-13_25R_BA_3
juvenile,2A5,100,2011-06-13_2A5_BA_4
juvenile,2A5,120,2011-06-13_2A5_BA_4
juvenile,77I,62,2011-06-13_77I_BA_3
juvenile,1B1,252,2011-06-14_1B1_BA_1
juvenile,30L,29,2011-06-14_30L_BA_5
juvenile,50I,188,2011-06-14_50I_BA_3
O34,61J,599,2011-06-14_61J_BA_3
juvenile,61J,31,2011-06-14_61J_BA_3
juvenile,68J,50,2011-06-14_68J_BA_3
juvenile,68J,39,2011-06-14_68J_BA_3
96B,92D,598,2011-06-15_92D_BA_2
juvenile,03J,253,2011-06-02_03J_BA_3
juvenile,03J,181,2011-06-02_03J_BA_3
03J,22R,25,2011-06-02_22R_BA_6
07D,24B,342,2011-06-02_24B_BA_5
07D,24B,50,2011-06-02_24B_BA_5
07D,24B,95,2011-06-02_24B_BA_5
29H,28N,572,2011-06-02_28N_BA_4
juvenile,2A5,55,2011-06-02_2A5_BA_2
juvenile,2A5,128,2011-06-02_2A5_BA_2
juvenile,2A5,191,2011-06-02_2A5_BA_2
juvenile,2A5,191,2011-06-02_2A5_BA_2
juvenile,2A5,37,2011-06-02_2A5_BA_2
2A7,40L,423,2011-06-02_40L_BA_6
juvenile,50S,88,2011-06-02_50S_BA_5
juvenile,50S,232,2011-06-02_50S_BA_5
juvenile,60E,106,2011-06-02_60E_BA_3
juvenile,60E,74,2011-06-02_60E_BA_3
juvenile,6A8,129,2011-06-02_6A8_BA_3
8A7,03J,49,2011-06-20_03J_BA_6
juvenile,03J,107,2011-06-20_03J_BA_6
juvenile,03J,98,2011-06-20_03J_BA_6
44J,50S,153,2011-06-20_50S_BA_2
44J,50S,113,2011-06-20_50S_BA_2
juvenile,60P,239,2011-06-20_60P_BA_3
25R,03J,128,2011-06-21_03J_BA_1
25R,03J,109,2011-06-21_03J_BA_1
25R,03J,148,2011-06-21_03J_BA_1
juvenile,03J,115,2011-06-21_03J_BA_1
60P,04N,237,2011-06-21_04N_BA_3
juvenile,04N,45,2011-06-21_04N_BA_3
juvenile,04N,158,2011-06-21_04N_BA_3
juvenile,17C,154,2011-06-21_17C_BA_2
98T,17C,68,2011-06-21_17C_BA_2
98T,17C,80,2011-06-21_17C_BA_2
juvenile,17C,76,2011-06-21_17C_BA_2
98T,17C,12,2011-06-21_17C_BA_2
juvenile,17C,0,2011-06-21_17C_BA_2
96B,24B,532,2011-06-21_24B_BA_6
14I,29Z,43,2011-06-21_29Z_BA_5
juvenile,28N,16,2011-06-22_28N_BA_6
juvenile,6A8,50,2011-06-22_6A8_BA_2
juvenile,8A7,40,2011-06-22_8A7_BA_5
juvenile,8A7,307,2011-06-22_8A7_BA_5
35N,9A4,70,2011-06-22_9A4_BA_2
93Z,03J,151,2011-06-23_03J_BA_2
04I,55V,418,2011-06-23_55V_BA_3
O34,X44,40,2011-06-23_X44_BA_2
43P,24B,35,2011-06-24_24B_BA_3
43P,24B,66,2011-06-24_24B_BA_3
07D,24B,315,2011-06-24_24B_BA_3
juvenile,77I,150,2011-06-24_77I_BA_2
juvenile,04I,599,2011-06-29_04I_BA_4
juvenile,50I,260,2011-06-29_50I_BA_5
juvenile,50I,93,2011-06-29_50I_BA_5
juvenile,50I,40,2011-06-29_50I_BA_5
juvenile,17C,146,2011-06-30_17C_BA_6
adult male,17C,201,2011-06-30_17C_BA_6
juvenile,35N,128,2011-06-30_35N_BA_4
8A7,36Z,248,2011-06-30_36Z_BA_5
juvenile,40L,31,2011-06-30_40L_BA_4
61J,40L,290,2011-06-30_40L_BA_4
juvenile,42T,242,2011-06-30_42T_BA_5
juvenile,60E,34,2011-06-30_60E_BA_6
juvenile,60E,226,2011-06-30_60E_BA_6
juvenile,35V,323,2011-06-08_35V_BA_3
juvenile,6A8,433,2011-06-08_6A8_BA_5
juvenile,82L,145,2011-06-08_82L_BA_5
42L,87K,160,2011-06-08_87K_BA_3
infant,29V,26,2011-06-09_29V_BA_4
juvenile,87K,88,2011-06-09_87K_BA_5
98T,04N,311,2011-07-19_04N_BA_6
juvenile,04N,36,2011-07-19_04N_BA_6
62H,0A4,107,2011-07-19_0A4_BA_5
88T,18Z,597,2011-07-19_18Z_BA_5
64P,35N,49,2011-07-19_35N_BA_6
55V,60P,599,2011-07-19_60P_BA_6
1A3,04I,422,2011-07-20_04I_BA_6
juvenile,2A5,140,2011-07-20_2A5_BA_6
juvenile,46Z,155,2011-07-20_46Z_BA_1
juvenile,77I,599,2011-07-20_77I_BA_6
35V,X44,58,2011-07-20_X44_BA_5
42L,29V,469,2011-07-21_29V_BA_5
juvenile,29V,70,2011-07-21_29V_BA_5
04T,31S,396,2011-07-21_31S_BA_3
04T,31S,142,2011-07-21_31S_BA_3
juvenile,82A,185,2011-07-21_82A_BA_6
29V,8A7,112,2011-07-21_8A7_BA_4
juvenile,K00,92,2011-07-21_K00_BA_4
juvenile,82A,114,2011-07-22_82A_BA_3
2A2,14L,27,2011-07-28_14L_BA_2
2A2,14L,231,2011-07-28_14L_BA_2
2A2,28J,464,2011-07-28_28J_BA_3
80T,03J,14,2011-07-29_03J_BA_4
62H,0A4,79,2011-07-29_0A4_BA_2
juvenile,29Z,36,2011-08-10_29Z_BA_4
juvenile,29Z,125,2011-08-10_29Z_BA_4
juvenile,62H,385,2011-08-10_62H_BA_6
juvenile,77I,599,2011-08-10_77I_BA_6
25R,03J,201,2011-08-12_03J_BA_5
25R,03J,241,2011-08-12_03J_BA_5
93Z,03J,124,2011-08-12_03J_BA_5
juvenile,28J,121,2011-08-12_28J_BA_5
juvenile,50S,61,2011-08-12_50S_BA_4
04I,55V,75,2011-08-12_55V_BA_6
juvenile,55V,121,2011-08-12_55V_BA_6
infant,55V,26,2011-08-12_55V_BA_6
juvenile,55V,220,2011-08-12_55V_BA_6
infant,55V,103,2011-08-12_55V_BA_6
juvenile,60P,27,2011-08-12_60P_BA_4
juvenile,60P,46,2011-08-12_60P_BA_4
juvenile,04I,184,2011-08-16_04I_BA_5
61J,40L,57,2011-08-16_40L_BA_3
juvenile,55V,290,2011-08-16_55V_BA_4
infant,87K,67,2011-08-16_87K_BA_6
juvenile,03J,168,2011-08-17_03J_BA_4
juvenile,55V,235,2011-08-17_55V_BA_5
80T,03J,88,2011-08-18_03J_BA_4
00J,36Z,13,2011-08-18_36Z_BA_1
juvenile,60E,284,2011-08-18_60E_BA_5
infant,2A2,72,2011-08-20_2A2_BA_2
04T,42T,29,2011-08-20_42T_BA_5
04T,42T,102,2011-08-20_42T_BA_5
31I,42T,129,2011-08-20_42T_BA_5
juvenile,62H,195,2011-08-20_62H_BA_3
infant,62H,22,2011-08-20_62H_BA_3
infant,28N,63,2011-08-25_28N_BA_5
infant,28N,59,2011-08-25_28N_BA_5
juvenile,14I,209,2011-08-30_14I_BA_5
juvenile,2A5,20,2011-08-30_2A5_BA_5
juvenile,2A5,237,2011-08-30_2A5_BA_5
juvenile,68J,65,2011-08-30_68J_BA_6
juvenile,68J,103,2011-08-30_68J_BA_6
juvenile,34P,116,2011-08-31_34P_BA_3
juvenile,35N,56,2011-08-31_35N_BA_3
juvenile,9A4,37,2011-08-31_9A4_BA_6
juvenile,9A4,35,2011-08-31_9A4_BA_6
juvenile,14L,487,2011-08-05_14L_BA_5
N12,35N,82,2011-08-05_35N_BA_6
juvenile,82A,178,2011-08-05_82A_BA_6
juvenile,00J,152,2011-08-08_00J_BA_5
juvenile,14I,50,2011-08-08_14I_BA_4
85B,24B,213,2011-08-08_24B_BA_4
infant,31S,102,2011-08-08_31S_BA_6
juvenile,60E,309,2011-08-08_60E_BA_4
juvenile,77I,418,2011-08-08_77I_BA_4
juvenile,68J,194,2011-08-09_68J_BA_6
infant,03J,70,2011-09-14_03J_BA_5
42T,04T,397,2011-09-14_04T_BA_3
juvenile,14L,49,2011-09-14_14L_BA_4
juvenile,14L,47,2011-09-14_14L_BA_4
2A8,2A2,415,2011-09-14_2A2_BA_4
juvenile,40L,464,2011-09-14_40L_BA_3
juvenile,50I,180,2011-09-14_50I_BA_3
juvenile,50I,44,2011-09-14_50I_BA_3
juvenile,55V,39,2011-09-14_55V_BA_6
57H,61J,118,2011-09-14_61J_BA_6
juvenile,63V,135,2011-09-14_63V_BA_6
61J,63V,179,2011-09-14_63V_BA_6
juvenile,64D,104,2011-09-14_64D_BA_2
juvenile,68V,251,2011-09-15_68V_BA_4
juvenile,68V,103,2011-09-15_68V_BA_4
6A8,8A7,115,2011-09-15_8A7_BA_5
29B,0A9,156,2011-09-19_0A9_BA_1
juvenile,17C,330,2011-09-19_17C_BA_3
O52,88I,7,2011-09-19_88I_BA_3
25L,20F,599,2011-09-20_20F_BA_4
61J,04I,462,2011-09-21_04I_BA_3
30C,20F,400,2011-09-21_20F_BA_3
1B1,35V,67,2011-09-21_35V_BA_4
juvenile,64P,61,2011-09-21_64P_BA_4
juvenile,00O,54,2011-09-22_00O_BA_4
93Z,0B8,317,2011-09-22_0B8_BA_4
juvenile,2A8,58,2011-09-22_2A8_BA_5
infant,82A,2,2011-09-22_82A_BA_3
24B,04N,519,2011-09-26_04N_BA_6
juvenile,10S,107,2011-09-26_10S_BA_5
juvenile,2A8,48,2011-09-26_2A8_BA_4
juvenile,2A8,135,2011-09-26_2A8_BA_4
juvenile,2A8,242,2011-09-26_2A8_BA_4
juvenile,60P,228,2011-09-26_60P_BA_4
juvenile,25L,103,2011-09-27_25L_BA_2
juvenile,2A5,179,2011-09-27_2A5_BA_5
juvenile,2A5,26,2011-09-27_2A5_BA_5
25L,42L,63,2011-09-27_42L_BA_3
juvenile,55V,31,2011-09-27_55V_BA_3
juvenile,55V,96,2011-09-27_55V_BA_3
infant,55V,51,2011-09-27_55V_BA_3
25L,92D,84,2011-09-27_92D_BA_3
juvenile,29B,474,2011-09-28_29B_BA_5
0B8,29V,126,2011-09-28_29V_BA_5
2A8,44J,144,2011-09-28_44J_BA_6
17C,60P,46,2011-09-28_60P_BA_5
infant,61J,143,2011-09-28_61J_BA_3
50I,X44,252,2011-09-28_X44_BA_4
juvenile,52P,278,2011-09-29_52P_BA_4
juvenile,56E,99,2011-09-29_56E_BA_4
juvenile,59A,180,2011-09-29_59A_BA_4
juvenile,59A,102,2011-09-29_59A_BA_4
juvenile,04N,102,2011-09-06_04N_BA_6
juvenile,28J,77,2011-09-06_28J_BA_3
24B,28J,128,2011-09-06_28J_BA_3
14L,2A2,25,2011-09-06_2A2_BA_3
14L,2A2,30,2011-09-06_2A2_BA_3
juvenile,34P,25,2011-09-06_34P_BA_5
juvenile,34P,33,2011-09-06_34P_BA_5
0B8,8A7,599,2011-09-06_8A7_BA_5
juvenile,04N,75,2011-09-07_04N_BA_4
juvenile,35N,187,2011-09-07_35N_BA_4
juvenile,50I,165,2011-09-07_50I_BA_6
0A4,62H,155,2011-09-07_62H_BA_6
juvenile,62H,49,2011-09-07_62H_BA_6
juvenile,9A4,58,2011-09-07_9A4_BA_6
juvenile,9A4,21,2011-09-07_9A4_BA_6
juvenile,K00,34,2011-09-07_K00_BA_2
17C,04N,148,2011-09-08_04N_BA_4
infant,2A7,439,2011-09-08_2A7_BA_5
juvenile,34P,382,2011-09-08_34P_BA_3
juvenile,34P,50,2011-09-08_34P_BA_3
juvenile,60P,246,2011-09-08_60P_BA_2
