groom_giver,groom_reciever,constrained_duration,observation_name
29Z,78T,303,2014-08-27_78T_JN_5
56E,7C0,83,2014-08-27_7C0_JG_3
21K,93Z,107,2014-08-27_93Z_JG_6
00O,96B,39,2014-08-27_96B_JN_4
03J,9C2,190,2014-08-27_9C2_JG_6
1A3,72T,29,2014-08-28_72T_JG_6
04I,8E8,91,2014-08-28_8E8_JG_3
43J,9D8,52,2014-08-28_9D8_JG_4
1C0,32S,159,2014-08-29_32S_JN_5
93Z,42L,78,2014-08-29_42L_JG_5
35N,3E7,37,2014-09-04_3E7_JG_6
0G5,2A8,206,2014-09-05_2A8_JG_5
0G5,2A8,20,2014-09-05_2A8_JG_5
0A9,2A8,105,2014-09-05_2A8_JG_5
00O,5E1,143,2014-09-05_5E1_JN_5
00O,96B,41,2014-09-05_96B_JN_5
42T,2A2,178,2014-09-10_2A2_JG_3
00O,90D,41,2014-09-10_90D_JG_6
43J,43F,157,2014-09-11_43F_JG_6
6C0,64P,185,2014-09-11_64P_JG_3
7C0,O52,226,2014-09-11_O52_JG_6
68V,9E5,95,2014-09-15_9E5_JN_5
2A5,2A8,26,2014-09-16_2A8_JG_6
63V,43P,595,2014-09-16_43P_JN_4
43J,4C1,141,2014-09-18_4C1_JG_5
9E5,68V,31,2014-09-18_68V_JN_6
9E5,68V,258,2014-09-18_68V_JN_6
07D,1C0,425,2014-09-22_1C0_JG_1
7D8,90D,60,2014-09-22_90D_JN_4
3E4,00O,463,2014-09-23_00O_JN_4
91O,18Z,18,2014-09-23_18Z_JN_4
2A5,29Z,273,2014-09-23_29Z_JN_1
04N,3E2,80,2014-09-23_3E2_JN_3
04N,3E2,54,2014-09-23_3E2_JN_3
56E,59A,379,2014-09-24_59A_JN_5
7C0,59A,199,2014-09-24_59A_JN_5
0G5,5C0,192,2014-09-24_5C0_JN_4
0A9,20F,235,2014-09-25_20F_JN_5
59A,98T,179,2014-09-29_98T_JN_5
36Z,03J,16,2014-09-30_03J_JG_6
4C2,03J,309,2014-09-30_03J_JG_6
0G5,3E2,58,2014-09-30_3E2_JN_5
2A8,4C1,261,2014-09-30_4C1_JG_5
2A8,4C1,97,2014-09-30_4C1_JG_5
5C0,62H,212,2014-09-30_62H_JN_3
24B,8C3,173,2014-10-01_8C3_JG_5
24B,8C3,51,2014-10-01_8C3_JG_5
98T,9D8,192,2014-10-01_9D8_JG_6
61J,30C,365,2014-10-02_30C_JG_5
61J,29B,41,2014-10-06_29B_JG_6
6C0,59A,61,2014-10-06_59A_JN_6
9D1,7D8,1,2014-10-06_7D8_JN_6
3E2,98T,430,2014-10-06_98T_JN_6
82L,6C0,222,2014-10-07_6C0_JG_4
32S,9D1,596,2014-10-07_9D1_JG_6
82A,43F,408,2014-10-08_43F_JN_4
9A4,78T,215,2014-10-08_78T_JN_5
35N,0A9,213,2014-10-10_0A9_JG_2
55V,0G5,141,2014-10-10_0G5_JG_1
