focal_id,focal_sex,behaviour,activity,focalfollow_starttime,complete_duration,constrained_duration,partner_id,partner_sex,observation_name,date,obs_start,obs_stop,timeblock,observer,data_type,groom_notes,food_type,aggression_type,voc_type,redirected,winner,direction,initiator,ejaculation/inf_mom,within_2m,within_3_5m,proxscan,numbjuvs_males,numb_juvs_females,numbjuvs_unknown
72T,Male,OutCoral,,2011-07-13T09:05:29Z,601,600,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:05:29Z,2011-07-13T09:15:30Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Rest,,2011-07-13T09:05:29Z,589,589,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:05:29Z,2011-07-13T09:15:18Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,scan,rest,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:05:29Z,2011-07-13T09:05:29Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:08:27Z,2011-07-13T09:08:27Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:08:59Z,2011-07-13T09:08:59Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:09:19Z,2011-07-13T09:09:19Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:10:27Z,2011-07-13T09:10:27Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,scan,rest,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:10:29Z,2011-07-13T09:10:29Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:10:39Z,2011-07-13T09:10:39Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:10:45Z,2011-07-13T09:10:45Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:11:11Z,2011-07-13T09:11:11Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:11:41Z,2011-07-13T09:11:41Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:13:01Z,2011-07-13T09:13:01Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:13:08Z,2011-07-13T09:13:08Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:13:30Z,2011-07-13T09:13:30Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:13:46Z,2011-07-13T09:13:46Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:14:06Z,2011-07-13T09:14:06Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:14:26Z,2011-07-13T09:14:26Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:14:33Z,2011-07-13T09:14:33Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,FearGrm,,2011-07-13T09:05:29Z,0,0,48L,Male,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:14:37Z,2011-07-13T09:14:37Z,2,SML,focal,,,,,,unknown,give,,,48L,none,NA,NA,NA,NA
72T,Male,displace,,2011-07-13T09:05:29Z,0,0,48L,Male,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:14:40Z,2011-07-13T09:14:40Z,2,SML,focal,,,displace,,,unknown,receive,,,48L,none,NA,NA,NA,NA
72T,Male,Scratch,,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:14:59Z,2011-07-13T09:14:59Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Travel,,2011-07-13T09:05:29Z,6,6,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:15:18Z,2011-07-13T09:15:24Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,Rest,,2011-07-13T09:05:29Z,6,5,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:15:24Z,2011-07-13T09:15:30Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
72T,Male,scan,rest,2011-07-13T09:05:29Z,0,0,none,NA,2011-07-13_72T_SML_2,2011-07-13,2011-07-13T09:15:26Z,2011-07-13T09:15:26Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
82Z,Female,no2ndGroom,,2011-07-13T08:46:57Z,601,600,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:46:57Z,2011-07-13T08:56:58Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
82Z,Female,nopascon,,2011-07-13T08:46:57Z,601,600,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:46:57Z,2011-07-13T08:56:58Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
82Z,Female,OutCoral,,2011-07-13T08:46:57Z,601,600,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:46:57Z,2011-07-13T08:56:58Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
82Z,Female,Rest,,2011-07-13T08:46:57Z,601,600,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:46:57Z,2011-07-13T08:56:58Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
82Z,Female,scan,rest,2011-07-13T08:46:57Z,0,0,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:46:57Z,2011-07-13T08:46:57Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
82Z,Female,Scratch,,2011-07-13T08:46:57Z,0,0,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:50:43Z,2011-07-13T08:50:43Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
82Z,Female,scan,rest,2011-07-13T08:46:57Z,0,0,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:51:58Z,2011-07-13T08:51:58Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
82Z,Female,Scratch,,2011-07-13T08:46:57Z,0,0,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:53:16Z,2011-07-13T08:53:16Z,2,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
82Z,Female,scan,rest,2011-07-13T08:46:57Z,0,0,none,NA,2011-07-13_82Z_SML_2,2011-07-13,2011-07-13T08:56:52Z,2011-07-13T08:56:52Z,2,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88N,Female,Feed,,2011-07-13T07:52:24Z,133,133,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:52:24Z,2011-07-13T07:54:37Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,no2ndGroom,,2011-07-13T07:52:24Z,607,600,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:52:24Z,2011-07-13T08:02:31Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,nopascon,,2011-07-13T07:52:24Z,607,600,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:52:24Z,2011-07-13T08:02:31Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,OutCoral,,2011-07-13T07:52:24Z,166,166,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:52:24Z,2011-07-13T07:55:10Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Rest,,2011-07-13T07:52:24Z,0,0,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:52:24Z,2011-07-13T07:52:24Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,scan,feed chow,2011-07-13T07:52:24Z,0,0,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:52:27Z,2011-07-13T07:52:27Z,1,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88N,Female,scan,feed chow,2011-07-13T07:52:24Z,0,0,03N,Male,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:52:35Z,2011-07-13T07:52:35Z,1,SML,scan,,,,,,,,,,03N,NOTCOLLECTED,NA,NA,NA,NA
88N,Female,Leave,,2011-07-13T07:52:24Z,0,0,03N,Male,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:53:12Z,2011-07-13T07:53:12Z,1,SML,focal,,,,,,,,focal,,03N,none,NA,NA,NA,NA
88N,Female,Approach,,2011-07-13T07:52:24Z,0,0,97R,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:53:36Z,2011-07-13T07:53:36Z,1,SML,focal,,,,,,,,focal,,97R,none,NA,NA,NA,NA
88N,Female,Approach,,2011-07-13T07:52:24Z,0,0,30F,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:54:09Z,2011-07-13T07:54:09Z,1,SML,focal,,,,,,,,partner,,30F,none,NA,NA,NA,NA
88N,Female,Leave,,2011-07-13T07:52:24Z,0,0,97R,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:54:28Z,2011-07-13T07:54:28Z,1,SML,focal,,,,,,,,focal,,97R,none,NA,NA,NA,NA
88N,Female,Leave,,2011-07-13T07:52:24Z,0,0,30F,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:54:31Z,2011-07-13T07:54:31Z,1,SML,focal,,,,,,,,focal,,30F,none,NA,NA,NA,NA
88N,Female,Travel,,2011-07-13T07:52:24Z,5,5,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:54:37Z,2011-07-13T07:54:42Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Feed,,2011-07-13T07:52:24Z,66,66,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:54:42Z,2011-07-13T07:55:48Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,InCorral,,2011-07-13T07:52:24Z,33,33,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:55:10Z,2011-07-13T07:55:43Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,OutCoral,,2011-07-13T07:52:24Z,408,401,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:55:43Z,2011-07-13T08:02:31Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Travel,,2011-07-13T07:52:24Z,18,18,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:55:48Z,2011-07-13T07:56:06Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Feed,,2011-07-13T07:52:24Z,72,72,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:56:06Z,2011-07-13T07:57:18Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Approach,,2011-07-13T07:52:24Z,0,0,T83,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:56:07Z,2011-07-13T07:56:07Z,1,SML,focal,,,,,,,,focal,,T83,none,NA,NA,NA,NA
88N,Female,Travel,,2011-07-13T07:52:24Z,53,53,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:57:18Z,2011-07-13T07:58:11Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,scan,travel,2011-07-13T07:52:24Z,0,0,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:57:38Z,2011-07-13T07:57:38Z,1,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88N,Female,Feed,,2011-07-13T07:52:24Z,131,131,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:58:11Z,2011-07-13T08:00:22Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,displace,,2011-07-13T07:52:24Z,0,0,88V,Male,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:58:17Z,2011-07-13T07:58:17Z,1,SML,focal,,,displace,,,unknown,receive,,,88V,none,NA,NA,NA,NA
88N,Female,Leave,,2011-07-13T07:52:24Z,0,0,T83,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:58:30Z,2011-07-13T07:58:30Z,1,SML,focal,,,,,,,,focal,,T83,none,NA,NA,NA,NA
88N,Female,threat,,2011-07-13T07:52:24Z,0,0,88V,Male,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T07:58:35Z,2011-07-13T07:58:35Z,1,SML,focal,,,threat,,,unknown,give,,,88V,none,NA,NA,NA,NA
88N,Female,Travel,,2011-07-13T07:52:24Z,10,10,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:00:22Z,2011-07-13T08:00:32Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Feed,,2011-07-13T07:52:24Z,79,79,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:00:32Z,2011-07-13T08:01:51Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Approach,,2011-07-13T07:52:24Z,0,0,53N,Male,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:00:34Z,2011-07-13T08:00:34Z,1,SML,focal,,,,,,,,focal,,53N,none,NA,NA,NA,NA
88N,Female,Approach,,2011-07-13T07:52:24Z,0,0,Z82,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:00:37Z,2011-07-13T08:00:37Z,1,SML,focal,,,,,,,,focal,,Z82,none,NA,NA,NA,NA
88N,Female,Submit,,2011-07-13T07:52:24Z,0,0,53N,Male,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:01:22Z,2011-07-13T08:01:22Z,1,SML,focal,,,,,,unknown,give,,,53N,none,NA,NA,NA,NA
88N,Female,Leave,,2011-07-13T07:52:24Z,0,0,53N,Male,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:01:35Z,2011-07-13T08:01:35Z,1,SML,focal,,,,,,,,partner,,53N,none,NA,NA,NA,NA
88N,Female,Travel,,2011-07-13T07:52:24Z,40,33,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:01:51Z,2011-07-13T08:02:31Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88N,Female,Leave,,2011-07-13T07:52:24Z,0,0,Z82,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:01:53Z,2011-07-13T08:01:53Z,1,SML,focal,,,,,,,,focal,,Z82,none,NA,NA,NA,NA
88N,Female,noncontactAgg,,2011-07-13T07:52:24Z,0,0,Z82,Female,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:02:03Z,2011-07-13T08:02:03Z,1,SML,focal,,,noncontact,,,unknown,give,,,Z82,none,NA,NA,NA,NA
88N,Female,scan,travel,2011-07-13T07:52:24Z,0,0,none,NA,2011-07-13_88N_SML_1,2011-07-13,2011-07-13T08:02:27Z,2011-07-13T08:02:27Z,1,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88V,Male,no2ndGroom,,2011-07-13T10:22:41Z,607,600,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:22:41Z,2011-07-13T10:32:48Z,3,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88V,Male,nopascon,,2011-07-13T10:22:41Z,607,600,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:22:41Z,2011-07-13T10:32:48Z,3,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88V,Male,OutCoral,,2011-07-13T10:22:41Z,607,600,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:22:41Z,2011-07-13T10:32:48Z,3,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88V,Male,Rest,,2011-07-13T10:22:41Z,607,600,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:22:41Z,2011-07-13T10:32:48Z,3,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88V,Male,scan,rest,2011-07-13T10:22:41Z,0,0,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:22:48Z,2011-07-13T10:22:48Z,3,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88V,Male,scan,rest,2011-07-13T10:22:41Z,0,0,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:22:51Z,2011-07-13T10:22:51Z,3,SML,scan,,,,,,,,,,57T,NOTCOLLECTED,NA,NA,NA,NA
88V,Male,Leave,,2011-07-13T10:22:41Z,0,0,57T,Female,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:22:59Z,2011-07-13T10:22:59Z,3,SML,focal,,,,,,,,partner,,57T,none,NA,NA,NA,NA
88V,Male,Approach,,2011-07-13T10:22:41Z,0,0,72T,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:23:16Z,2011-07-13T10:23:16Z,3,SML,focal,,,,,,,,partner,,72T,none,NA,NA,NA,NA
88V,Male,Leave,,2011-07-13T10:22:41Z,0,0,72T,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:25:37Z,2011-07-13T10:25:37Z,3,SML,focal,,,,,,,,partner,,72T,none,NA,NA,NA,NA
88V,Male,Approach,,2011-07-13T10:22:41Z,0,0,72T,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:25:44Z,2011-07-13T10:25:44Z,3,SML,focal,,,,,,,,partner,,72T,none,NA,NA,NA,NA
88V,Male,Approach,,2011-07-13T10:22:41Z,0,0,48L,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:25:50Z,2011-07-13T10:25:50Z,3,SML,focal,,,,,,,,partner,,48L,none,NA,NA,NA,NA
88V,Male,displace,,2011-07-13T10:22:41Z,0,0,72T,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:25:59Z,2011-07-13T10:25:59Z,3,SML,focal,,,displace,,,unknown,give,,,72T,none,NA,NA,NA,NA
88V,Male,Leave,,2011-07-13T10:22:41Z,0,0,72T,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:26:10Z,2011-07-13T10:26:10Z,3,SML,focal,,,,,,,,partner,,72T,none,NA,NA,NA,NA
88V,Male,scan,rest,2011-07-13T10:22:41Z,0,0,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:27:33Z,2011-07-13T10:27:33Z,3,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88V,Male,scan,rest,2011-07-13T10:22:41Z,0,0,48L,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:27:39Z,2011-07-13T10:27:39Z,3,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88V,Male,Scratch,,2011-07-13T10:22:41Z,0,0,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:28:01Z,2011-07-13T10:28:01Z,3,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88V,Male,Leave,,2011-07-13T10:22:41Z,0,0,48L,Male,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:28:21Z,2011-07-13T10:28:21Z,3,SML,focal,,,,,,,,partner,,48L,none,NA,NA,NA,NA
88V,Male,Approach,,2011-07-13T10:22:41Z,0,0,T83,Female,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:30:45Z,2011-07-13T10:30:45Z,3,SML,focal,,,,,,,,partner,,T83,none,NA,NA,NA,NA
88V,Male,Scratch,,2011-07-13T10:22:41Z,0,0,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:31:01Z,2011-07-13T10:31:01Z,3,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88V,Male,Scratch,,2011-07-13T10:22:41Z,0,0,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:31:36Z,2011-07-13T10:31:36Z,3,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
88V,Male,scan,rest,2011-07-13T10:22:41Z,0,0,none,NA,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:32:36Z,2011-07-13T10:32:36Z,3,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
88V,Male,scan,rest,2011-07-13T10:22:41Z,0,0,T83,Female,2011-07-13_88V_SML_3,2011-07-13,2011-07-13T10:32:39Z,2011-07-13T10:32:39Z,3,SML,scan,,,,,,,,,,T83,NOTCOLLECTED,NA,NA,NA,NA
98V,Female,Feed,,2011-07-13T08:15:22Z,151,151,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:15:22Z,2011-07-13T08:17:53Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,no2ndGroom,,2011-07-13T08:15:22Z,602,600,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:15:22Z,2011-07-13T08:25:24Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,nopascon,,2011-07-13T08:15:22Z,602,600,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:15:22Z,2011-07-13T08:25:24Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,OutCoral,,2011-07-13T08:15:22Z,602,600,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:15:22Z,2011-07-13T08:25:24Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,Rest,,2011-07-13T08:15:22Z,0,0,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:15:22Z,2011-07-13T08:15:22Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,scan,feed chow,2011-07-13T08:15:22Z,0,0,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:15:24Z,2011-07-13T08:15:24Z,1,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
98V,Female,Scratch,,2011-07-13T08:15:22Z,0,0,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:16:43Z,2011-07-13T08:16:43Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,avoid,,2011-07-13T08:15:22Z,0,0,48L,Male,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:17:10Z,2011-07-13T08:17:10Z,1,SML,focal,,,avoid,,,unknown,receive,,,48L,none,NA,NA,NA,NA
98V,Female,Travel,,2011-07-13T08:15:22Z,34,34,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:17:53Z,2011-07-13T08:18:27Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,Feed,,2011-07-13T08:15:22Z,46,46,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:18:27Z,2011-07-13T08:19:13Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,avoid,,2011-07-13T08:15:22Z,0,0,4A9,Female,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:18:43Z,2011-07-13T08:18:43Z,1,SML,focal,,,avoid,,,unknown,receive,,,4A9,none,NA,NA,NA,NA
98V,Female,Travel,,2011-07-13T08:15:22Z,5,5,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:19:13Z,2011-07-13T08:19:18Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,Feed,,2011-07-13T08:15:22Z,366,364,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:19:18Z,2011-07-13T08:25:24Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,scan,feed chow,2011-07-13T08:15:22Z,0,0,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:20:19Z,2011-07-13T08:20:19Z,1,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
98V,Female,Scratch,,2011-07-13T08:15:22Z,0,0,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:24:48Z,2011-07-13T08:24:48Z,1,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
98V,Female,scan,feed chow,2011-07-13T08:15:22Z,0,0,none,NA,2011-07-13_98V_SML_1,2011-07-13,2011-07-13T08:25:18Z,2011-07-13T08:25:18Z,1,SML,scan,,,,,,,,,,none,NOTCOLLECTED,NA,NA,NA,NA
Z82,Female,Feed,,2011-07-13T11:55:07Z,412,412,none,NA,2011-07-13_Z82_SML_4,2011-07-13,2011-07-13T11:55:07Z,2011-07-13T12:01:59Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
Z82,Female,no2ndGroom,,2011-07-13T11:55:07Z,600,600,none,NA,2011-07-13_Z82_SML_4,2011-07-13,2011-07-13T11:55:07Z,2011-07-13T12:05:07Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
Z82,Female,nopascon,,2011-07-13T11:55:07Z,600,600,none,NA,2011-07-13_Z82_SML_4,2011-07-13,2011-07-13T11:55:07Z,2011-07-13T12:05:07Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
Z82,Female,OutCoral,,2011-07-13T11:55:07Z,600,600,none,NA,2011-07-13_Z82_SML_4,2011-07-13,2011-07-13T11:55:07Z,2011-07-13T12:05:07Z,4,SML,focal,,,,,,,,,,none,none,NA,NA,NA,NA
