groom_giver,groom_reciever,constrained_duration,observation_name
juvenile male,6I7,258,2019-03-20_6I7_JN_2
7F7,7M9,131,2019-03-20_7M9_JN_1
48L,91V,55,2019-03-20_91V_JN_2
48L,91V,93,2019-03-20_91V_JN_2
2I1,9C7,132,2019-03-20_9C7_JN_2
juvenile male,0C9,299,2019-03-21_0C9_JN_2
4P3,1B4,81,2019-03-21_1B4_JN_2
juvenile female,2D1,60,2019-03-21_2D1_JN_1
juvenile male,3H6,280,2019-03-21_3H6_JN_2
4A9,4P9,41,2019-03-21_4P9_JN_2
juvenile female,8I6,53,2019-03-21_8I6_JN_1
juvenile male,3D1,47,2019-03-22_3D1_JN_1
9O5,3O0,109,2019-03-25_3O0_JN_2
juvenile female,53N,121,2019-03-25_53N_JN_1
juvenile female,82V,155,2019-03-25_82V_JN_1
juvenile male,0I7,9,2019-03-26_0I7_JN_1
juvenile male,2D1,83,2019-03-26_2D1_JN_1
2L6,2L6,169,2019-03-26_2L6_JN_2
4M2,6C6,51,2019-03-26_6C6_JN_1
juvenile female,6J4,64,2019-03-26_6J4_JN_1
juvenile female,9L6,65,2019-03-26_9L6_JN_1
juvenile female,9L6,119,2019-03-26_9L6_JN_1
juvenile male,9O5,298,2019-03-26_9O5_JN_1
juvenile male,9O5,188,2019-03-26_9O5_JN_1
juvenile male,3K1,170,2019-03-27_3K1_JN_1
juvenile,5P2,63,2019-03-27_5P2_JN_1
7H0,6I7,128,2019-03-27_6I7_JN_2
juvenile female,6M9,81,2019-03-27_6M9_JN_1
7F7,7B3,142,2019-03-27_7B3_JN_2
3L9,2C6,68,2019-03-28_2C6_JN_2
juvenile female,3H6,106,2019-03-28_3H6_JN_1
juvenile female,60V,149,2019-03-28_60V_JN_1
4P4,7I4,55,2019-03-28_7I4_JN_1
juvenile female,7M9,263,2019-03-28_7M9_JN_1
juvenile male,3D1,177,2019-04-01_3D1_JN_2
juvenile female,6M8,53,2019-04-01_6M8_JN_1
juvenile female,9L6,100,2019-04-01_9L6_JN_2
7F7,7B3,227,2019-04-02_7B3_JN_2
juvenile female,82V,73,2019-04-02_82V_JN_1
2B1,2I1,177,2019-04-03_2I1_JN_2
juvenile female,2P0,112,2019-04-03_2P0_JN_1
juvenile female,7H0,54,2019-04-03_7H0_JN_1
juvenile female,2B4,5,2019-04-04_2B4_JN_2
juvenile female,3L9,80,2019-04-04_3L9_JN_1
juvenile male,4H7,279,2019-04-04_4H7_JN_1
juvenile male,7B3,159,2019-04-04_7B3_JN_1
7B3,7F7,176,2019-04-04_7F7_JN_2
7M9,7F7,91,2019-04-09_7F7_JN_2
juvenile female,7O1,89,2019-04-09_7O1_JN_2
juvenile female,88N,106,2019-04-09_88N_JN_2
8I6,97R,73,2019-04-09_97R_JN_2
38Z,6C6,127,2019-04-10_6C6_JN_1
2L6,8I6,125,2019-04-10_8I6_JN_2
juvenile female,8M6,299,2019-04-10_8M6_JN_2
juvenile male,0I7,95,2019-04-11_0I7_JN_2
5A1,2C6,299,2019-04-11_2C6_JN_1
4A9,6M9,231,2019-04-11_6M9_JN_2
juvenile female,6M9,174,2019-04-11_6M9_JN_2
juvenile female,6M9,7,2019-04-11_6M9_JN_2
juvenile female,5A1,114,2019-04-12_5A1_JN_1
juvenile male,2I1,137,2019-04-15_2I1_JN_2
juvenile female,0C9,187,2019-04-16_0C9_JN_1
7M4,0C9,10,2019-04-16_0C9_JN_1
0C9,2D1,177,2019-04-16_2D1_JN_1
juvenile female,9C7,299,2019-04-16_9C7_JN_2
3B8,9I3,75,2019-04-16_9I3_JN_2
juvenile female,2G8,108,2019-04-17_2G8_JN_2
juvenile female,2G8,106,2019-04-17_2G8_JN_2
juvenile male,60V,215,2019-04-17_60V_JN_2
juvenile female,7F7,27,2019-04-17_7F7_JN_2
juvenile female,7M9,299,2019-04-17_7M9_JN_2
juvenile female,8I6,145,2019-04-17_8I6_JN_1
juvenile female,11Z,136,2019-04-18_11Z_JN_2
juvenile male,3B9,39,2019-04-18_3B9_JN_2
09Z,7M9,206,2019-04-18_7M9_JN_1
4P9,8M6,58,2019-04-18_8M6_JN_1
juvenile female,95V,167,2019-04-18_95V_JN_2
7M9,09Z,123,2019-04-23_09Z_JN_1
juvenile male,0J9,300,2019-04-23_0J9_JN_2
juvenile female,2B4,99,2019-04-23_2B4_JN_2
juvenile female,2B4,141,2019-04-23_2B4_JN_2
juvenile female,4P9,14,2019-04-23_4P9_JN_1
6M9,5A1,58,2019-04-23_5A1_JN_1
3D4,3G2,19,2019-04-24_3G2_JN_2
5A1,5H6,55,2019-04-24_5H6_JN_2
juvenile female,5P2,272,2019-04-24_5P2_JN_2
juvenile female,82V,51,2019-04-24_82V_JN_1
6O9,82Z,104,2019-04-24_82Z_JN_2
6O9,82Z,138,2019-04-24_82Z_JN_2
juvenile female,8M0,32,2019-04-24_8M0_JN_2
3D1,8M0,81,2019-04-24_8M0_JN_2
juvenile female,9L6,219,2019-04-24_9L6_JN_2
juvenile female,0H3,34,2019-04-25_0H3_JN_1
8M0,2D1,250,2019-04-25_2D1_JN_2
11Z,6O6,300,2019-04-25_6O6_JN_2
juvenile male,6O6,74,2019-04-25_6O6_JN_2
7B3,7F7,210,2019-04-25_7F7_JN_1
juvenile female,5H6,51,2019-04-26_5H6_JN_1
juvenile male,6I7,38,2019-04-26_6I7_JN_1
3B9,4G6,299,2019-04-30_4G6_JN_2
juvenile male,4A9,113,2019-05-01_4A9_JN_1
juvenile female,4H3,161,2019-05-01_4H3_JN_2
5H6,5P1,44,2019-05-01_5P1_JN_2
juvenile male,0J9,298,2019-05-13_0J9_JN_2
juvenile female,4A9,252,2019-05-13_4A9_JN_2
juvenile female,0C9,47,2019-05-15_0C9_JN_1
juvenile female,1B4,299,2019-05-15_1B4_JN_2
juvenile female,2P0,191,2019-05-15_2P0_JN_2
juvenile male,3O0,24,2019-05-15_3O0_JN_2
4P3,5P1,93,2019-05-15_5P1_JN_1
juvenile male,0G1,119,2019-05-17_0G1_JN_2
juvenile female,7O1,197,2019-05-17_7O1_JN_2
juvenile female,8M2,39,2019-05-17_8M2_JN_2
juvenile female,8M2,37,2019-05-17_8M2_JN_2
0P2,95V,84,2019-05-17_95V_JN_2
3B9,4G6,124,2019-05-20_4G6_JN_2
3B9,4G6,148,2019-05-20_4G6_JN_2
4P4,5E4,299,2019-05-20_5E4_JN_2
juvenile female,82V,49,2019-05-20_82V_JN_2
9I4,9I3,113,2019-05-20_9I3_JN_2
juvenile female,7M9,298,2019-05-21_7M9_JN_2
juvenile male,8M6,69,2019-05-21_8M6_JN_1
juvenile female,2D1,262,2019-05-22_2D1_JN_2
juvenile female,33V,216,2019-05-22_33V_JN_2
juvenile male,7H0,73,2019-05-22_7H0_JN_2
4P4,8I6,71,2019-05-22_8I6_JN_2
91V,6C6,79,2019-05-24_6C6_JN_1
2G8,33V,51,2019-05-28_33V_JN_1
2G8,33V,15,2019-05-28_33V_JN_1
7I4,91V,72,2019-05-28_91V_JN_1
2D1,2C6,211,2019-06-03_2C6_JN_1
juvenile male,6I7,298,2019-06-03_6I7_JN_2
7F7,7B3,299,2019-06-03_7B3_JN_1
3O0,4M2,216,2019-06-05_4M2_JN_1
7M9,6C6,46,2019-06-05_6C6_JN_1
4A9,8M6,36,2019-06-06_8M6_JN_1
5A1,5H6,70,2019-06-10_5H6_JN_2
5A1,5H6,120,2019-06-10_5H6_JN_2
5P1,5H6,113,2019-06-10_5H6_JN_2
6O9,98V,90,2019-06-10_98V_JN_2
6O9,98V,177,2019-06-10_98V_JN_2
3O0,4M2,139,2019-06-11_4M2_JN_2
juvenile male,5A1,172,2019-06-11_5A1_JN_1
juvenile female,5A1,57,2019-06-11_5A1_JN_1
juvenile female,7M5,24,2019-06-11_7M5_JN_2
juvenile female,95V,3,2019-06-11_95V_JN_2
4P3,0B4,28,2019-06-12_0B4_JN_2
juvenile male,0G9,299,2019-06-12_0G9_JN_2
4H7,0H3,99,2019-06-12_0H3_JN_2
3H6,1F0,298,2019-06-12_1F0_JN_2
4G6,2I1,127,2019-06-12_2I1_JN_2
7M4,5E4,35,2019-06-12_5E4_JN_2
2L6,8I6,250,2019-06-12_8I6_JN_2
juvenile female,4I3,24,2019-06-13_4I3_JN_2
2D4,5E4,167,2019-06-13_5E4_JN_2
38Z,7O1,160,2019-06-13_7O1_JN_2
4H7,2C6,266,2019-06-17_2C6_JN_2
6O6,3B8,27,2019-06-17_3B8_JN_2
juvenile female,7L1,72,2019-06-17_7L1_JN_2
juvenile male,9O5,18,2019-06-17_9O5_JN_1
juvenile female,3H6,165,2019-06-19_3H6_JN_2
4A9,4P9,82,2019-06-19_4P9_JN_2
7F7,7M9,104,2019-06-19_7M9_JN_2
4M2,2P0,86,2019-06-20_2P0_JN_1
82V,5P2,192,2019-06-20_5P2_JN_2
juvenile female,91V,154,2019-06-20_91V_JN_1
juvenile male,38Z,143,2019-06-21_38Z_JN_1
juvenile female,0I7,160,2019-06-25_0I7_JN_2
0B4,0P2,36,2019-06-25_0P2_JN_2
3L9,2C6,298,2019-06-25_2C6_JN_2
91V,3H6,100,2019-06-25_3H6_JN_1
3K1,3I6,299,2019-06-25_3I6_JN_2
3I6,3K1,111,2019-06-25_3K1_JN_2
48L,4A9,269,2019-06-25_4A9_JN_2
2D1,67Z,209,2019-06-26_67Z_JN_2
6J4,8M2,44,2019-06-26_8M2_JN_1
juvenile female,7O1,171,2019-06-27_7O1_JN_2
5A1,2C6,155,2019-07-05_2C6_JN_2
juvenile female,4H7,133,2019-07-05_4H7_JN_2
juvenile female,3O0,38,2019-07-08_3O0_JN_1
8M0,5H6,42,2019-07-08_5H6_JN_2
8M0,5H6,96,2019-07-08_5H6_JN_2
5A1,6M9,299,2019-07-08_6M9_JN_1
juvenile female,8I6,221,2019-07-08_8I6_JN_2
juvenile,8I6,194,2019-07-08_8I6_JN_2
juvenile female,2D4,127,2019-07-09_2D4_JN_2
juvenile male,6I7,133,2019-07-09_6I7_JN_2
juvenile female,9C7,21,2019-07-09_9C7_JN_2
juvenile female,4M2,299,2019-07-10_4M2_JN_2
09Z,7M9,294,2019-07-10_7M9_JN_2
juvenile male,7O1,289,2019-07-10_7O1_JN_2
juvenile female,0C9,298,2019-07-11_0C9_JN_2
juvenile female,0H3,100,2019-07-11_0H3_JN_2
4A9,48L,155,2019-07-11_48L_JN_2
juvenile male,4P4,61,2019-07-11_4P4_JN_2
09Z,6C6,273,2019-07-11_6C6_JN_2
7M9,6C6,271,2019-07-11_6C6_JN_2
6O9,7I4,135,2019-07-11_7I4_JN_2
0P2,7L1,189,2019-07-11_7L1_JN_2
juvenile female,5A1,36,2019-07-12_5A1_JN_1
77V,2G8,143,2019-07-16_2G8_JN_2
6O9,2P0,49,2019-07-16_2P0_JN_2
88N,3D1,22,2019-07-16_3D1_JN_2
juvenile female,4P9,112,2019-07-16_4P9_JN_2
5H6,5P1,128,2019-07-16_5P1_JN_2
juvenile female,91V,85,2019-07-16_91V_JN_1
7M9,91V,41,2019-07-16_91V_JN_1
7M9,91V,37,2019-07-16_91V_JN_1
juvenile male,0P2,147,2019-07-17_0P2_JN_1
juvenile male,5A1,191,2019-07-17_5A1_JN_2
juvenile male,6I7,20,2019-07-17_6I7_JN_2
2D1,3B8,166,2019-07-18_3B8_JN_2
juvenile female,6J4,76,2019-07-18_6J4_JN_2
juvenile female,74K,21,2019-07-18_74K_JN_2
juvenile male,7B3,26,2019-07-18_7B3_JN_1
juvenile female,8M6,23,2019-07-18_8M6_JN_2
3O0,9O5,298,2019-07-18_9O5_JN_2
juvenile female,9O5,288,2019-07-18_9O5_JN_2
11Z,0G1,63,2019-07-19_0G1_JN_2
juvenile male,2L6,188,2019-07-19_2L6_JN_2
0H3,3D1,42,2019-07-19_3D1_JN_2
8M6,3L9,52,2019-07-19_3L9_JN_2
juvenile female,5A1,89,2019-07-19_5A1_JN_2
2B4,6J4,34,2019-07-19_6J4_JN_2
11Z,6O6,298,2019-07-19_6O6_JN_2
juvenile female,8M6,53,2019-07-19_8M6_JN_2
juvenile male,9O5,210,2019-07-19_9O5_JN_2
juvenile male,0B4,1,2019-07-23_0B4_JN_2
juvenile female,91V,20,2019-07-23_91V_JN_2
juvenile male,95V,299,2019-07-23_95V_JN_2
3G2,5H6,79,2019-07-24_5H6_JN_2
8M6,5H6,39,2019-07-24_5H6_JN_2
juvenile male,9I4,67,2019-07-24_9I4_JN_2
juvenile female,0P2,44,2019-08-01_0P2_JN_1
juvenile female,82V,37,2019-08-01_82V_JN_1
juvenile female,91V,83,2019-08-01_91V_JN_1
juvenile female,2B1,175,2019-08-05_2B1_JN_2
juvenile male,3B9,166,2019-08-05_3B9_JN_2
7M5,3D4,67,2019-08-05_3D4_JN_2
juvenile female,3O0,47,2019-08-05_3O0_JN_2
juvenile male,4H3,164,2019-08-05_4H3_JN_2
juvenile female,4M2,225,2019-08-05_4M2_JN_2
juvenile female,4P3,109,2019-08-05_4P3_JN_2
6M9,5P1,48,2019-08-05_5P1_JN_2
juvenile male,8I6,176,2019-08-05_8I6_JN_2
74K,3L9,82,2019-08-07_3L9_JN_2
1B4,3L9,68,2019-08-07_3L9_JN_2
juvenile male,53N,240,2019-08-07_53N_JN_2
3B8,4H7,14,2019-08-09_4H7_JN_2
juvenile female,60V,119,2019-08-09_60V_JN_2
juvenile female,82V,115,2019-08-09_82V_JN_2
2L6,9C7,59,2019-08-09_9C7_JN_1
juvenile male,9O5,299,2019-08-09_9O5_JN_2
2P0,0P2,99,2019-08-12_0P2_JN_1
0I7,38Z,49,2019-08-12_38Z_JN_1
juvenile female,3D4,10,2019-08-12_3D4_JN_2
1F0,3H6,193,2019-08-12_3H6_JN_1
juvenile female,5P1,23,2019-08-12_5P1_JN_1
0P2,7M9,174,2019-08-12_7M9_JN_2
9I3,8M2,40,2019-08-12_8M2_JN_1
6J4,8M2,72,2019-08-12_8M2_JN_1
7I4,4A9,205,2019-08-13_4A9_JN_2
7I4,4A9,50,2019-08-13_4A9_JN_2
4P9,5P1,243,2019-08-13_5P1_JN_2
juvenile female,5P1,248,2019-08-13_5P1_JN_2
juvenile female,74K,298,2019-08-13_74K_JN_1
juvenile female,0B4,94,2019-08-14_0B4_JN_1
9C7,09Z,78,2019-08-20_09Z_JN_2
9C7,09Z,109,2019-08-20_09Z_JN_2
82Z,0C9,282,2019-08-20_0C9_JN_2
7M5,3D4,84,2019-08-20_3D4_JN_2
juvenile male,3D4,76,2019-08-20_3D4_JN_2
4P3,5H6,53,2019-08-20_5H6_JN_2
2D1,5H6,98,2019-08-20_5H6_JN_2
7F7,6C6,143,2019-08-20_6C6_JN_2
juvenile male,0G1,108,2019-08-21_0G1_JN_2
juvenile male,0P2,35,2019-08-21_0P2_JN_2
juvenile female,95V,155,2019-08-21_95V_JN_2
juvenile male,2P0,50,2019-08-22_2P0_JN_1
5P1,4P4,27,2019-08-22_4P4_JN_2
juvenile female,6O9,150,2019-08-22_6O9_JN_1
juvenile male,3K1,45,2019-08-23_3K1_JN_2
6J4,4H3,45,2019-08-23_4H3_JN_2
8M2,4P4,273,2019-08-26_4P4_JN_2
97R,7B3,299,2019-08-26_7B3_JN_2
82V,7I4,299,2019-08-26_7I4_JN_2
juvenile male,2I1,163,2019-09-09_2I1_JN_2
juvenile female,3L9,26,2019-09-09_3L9_JN_2
juvenile female,4P9,299,2019-09-09_4P9_JN_2
juvenile female,5P1,28,2019-09-09_5P1_JN_2
juvenile female,5P1,183,2019-09-09_5P1_JN_2
juvenile male,1F0,98,2019-09-10_1F0_JN_2
juvenile male,1F0,80,2019-09-10_1F0_JN_2
juvenile male,0G9,18,2019-09-12_0G9_JN_2
juvenile male,0J9,126,2019-09-12_0J9_JN_2
juvenile male,0J9,79,2019-09-12_0J9_JN_2
5P1,0P2,42,2019-09-12_0P2_JN_2
3I4,1K8,239,2019-09-12_1K8_JN_2
juvenile male,33V,169,2019-09-12_33V_JN_2
6M9,38Z,210,2019-09-12_38Z_JN_1
juvenile female,7A9,299,2019-09-12_7A9_JN_2
juvenile female,7L1,299,2019-09-12_7L1_JN_2
juvenile female,7L1,99,2019-09-12_7L1_JN_2
0C9,82V,44,2019-09-12_82V_JN_2
11Z,0G9,237,2019-09-16_0G9_JN_2
7I4,3O0,298,2019-09-16_3O0_JN_2
juvenile female,7A9,180,2019-09-16_7A9_JN_1
juvenile female,7A9,57,2019-09-16_7A9_JN_1
33V,7F7,55,2019-09-16_7F7_JN_1
juvenile female,3L9,23,2019-09-18_3L9_JN_2
juvenile female,2C6,299,2019-09-19_2C6_JN_2
juvenile female,7A9,131,2019-09-19_7A9_JN_2
2D1,0C9,126,2019-09-27_0C9_JN_2
juvenile male,11Z,45,2019-09-27_11Z_JN_1
juvenile male,11Z,102,2019-09-27_11Z_JN_1
juvenile female,5A1,268,2019-09-27_5A1_JN_2
2D4,5E4,75,2019-09-27_5E4_JN_1
3D4,82Z,45,2019-09-27_82Z_JN_1
juvenile female,91V,295,2019-09-27_91V_JN_2
4A9,9C7,140,2019-09-27_9C7_JN_2
3D1,9L6,20,2019-09-27_9L6_JN_2
juvenile male,11Z,93,2019-09-30_11Z_JN_2
juvenile male,11Z,88,2019-09-30_11Z_JN_2
juvenile female,53N,299,2019-09-30_53N_JN_2
5P1,5H6,63,2019-09-30_5H6_JN_1
9L6,0P2,195,2019-10-01_0P2_JN_2
juvenile female,48L,222,2019-10-01_48L_JN_2
4M2,7L1,55,2019-10-01_7L1_JN_2
8M2,7M4,148,2019-10-01_7M4_JN_2
juvenile female,9L6,55,2019-10-01_9L6_JN_2
3L9,2C6,299,2019-10-02_2C6_JN_1
juvenile male,2D4,186,2019-10-02_2D4_JN_2
juvenile female,2D4,174,2019-10-02_2D4_JN_2
juvenile female,2D4,47,2019-10-02_2D4_JN_2
juvenile male,2D4,43,2019-10-02_2D4_JN_2
juvenile male,33V,299,2019-10-02_33V_JN_2
7O1,38Z,92,2019-10-02_38Z_JN_1
juvenile female,4H3,78,2019-10-02_4H3_JN_2
juvenile male,77V,54,2019-10-02_77V_JN_2
juvenile female,0B4,112,2019-10-03_0B4_JN_2
juvenile male,1F0,102,2019-10-03_1F0_JN_2
juvenile male,1F0,79,2019-10-03_1F0_JN_2
juvenile female,1K8,277,2019-10-03_1K8_JN_2
juvenile female,67Z,36,2019-10-03_67Z_JN_2
6M8,6O6,32,2019-10-03_6O6_JN_1
juvenile female,98V,136,2019-10-03_98V_JN_2
8M0,2D1,187,2019-10-04_2D1_JN_1
33V,2P0,72,2019-10-04_2P0_JN_1
juvenile female,4P4,83,2019-10-04_4P4_JN_1
juvenile female,7A9,36,2019-10-04_7A9_JN_2
