groom_giver,groom_reciever,constrained_duration,observation_name
6B0,4H1,62,2016-04-27_4H1_SML_3
6B0,4H1,0,2016-04-27_4H1_SML_3
3F4,25L,326,2016-04-29_25L_SML_3
91V,0B4,33,2016-04-06_0B4_SML_4
91V,0B4,0,2016-04-06_0B4_SML_4
54N,4I4,340,2016-04-07_4I4_SML_5
54N,4I4,0,2016-04-07_4I4_SML_5
93I,0B5,127,2016-05-11_0B5_SML_5
93I,0B5,0,2016-05-11_0B5_SML_5
93I,0B5,34,2016-05-11_0B5_SML_5
93I,0B5,0,2016-05-11_0B5_SML_5
28I,4I4,242,2016-05-12_4I4_SML_5
28I,4I4,0,2016-05-12_4I4_SML_5
0E1,0F6,126,2016-05-03_0F6_SML_6
0E1,0F6,0,2016-05-03_0F6_SML_6
16Z,8D6,372,2016-05-03_8D6_SML_4
16Z,8D6,0,2016-05-03_8D6_SML_4
0E1,7A6,126,2016-05-03_7A6_CE_1
0E1,7A6,0,2016-05-03_7A6_CE_1
2J5,84E,53,2016-05-03_84E_CE_5
2J5,84E,0,2016-05-03_84E_CE_5
31V,5F7,368,2016-05-05_5F7_CE_5
31V,5F7,0,2016-05-05_5F7_CE_5
95V,60V,146,2016-05-05_60V_CE_6
95V,60V,0,2016-05-05_60V_CE_6
0B4,9F9,283,2016-05-05_9F9_CE_4
0B4,9F9,0,2016-05-05_9F9_CE_4
93I,0B5,49,2016-05-05_0B5_SML_6
93I,0B5,0,2016-05-05_0B5_SML_6
1E7,85V,9,2016-05-05_85V_SML_5
8A5,48N,123,2016-05-06_48N_SML_2
8A5,48N,0,2016-05-06_48N_SML_2
33V,0J0,109,2016-05-09_0J0_SML_2
33V,0J0,0,2016-05-09_0J0_SML_2
adult female,8H2,52,2016-05-11_8H2_CE_1
adult female,8H2,0,2016-05-11_8H2_CE_1
7C8,3F8,38,2016-05-09_3F8_CE_5
7C8,3F8,0,2016-05-09_3F8_CE_5
5F7,31V,150,2016-05-11_31V_CE_6
5F7,31V,0,2016-05-11_31V_CE_6
adult female,8H2,63,2016-05-13_8H2_CE_6
3J3,8A3,125,2016-05-16_8A3_CE_1
9J5,4B2,0,2016-05-18_4B2_CE_2
3I3,6D8,146,2016-05-18_6D8_CE_2
3I3,6D8,0,2016-05-18_6D8_CE_2
5G2,8A3,267,2016-05-18_8A3_CE_6
5G2,8A3,0,2016-05-18_8A3_CE_6
76L,26V,46,2016-05-19_26V_CE_4
76L,26V,0,2016-05-19_26V_CE_4
7F7,09Z,128,2016-06-01_09Z_CE_2
7F7,09Z,0,2016-06-01_09Z_CE_2
4I4,2C8,137,2016-05-23_2C8_CE_4
4I4,2C8,0,2016-05-23_2C8_CE_4
9F9,0B4,275,2016-05-24_0B4_CE_2
9F9,0B4,0,2016-05-24_0B4_CE_2
8D6,5C4,106,2016-05-24_5C4_CE_5
8D6,5C4,0,2016-05-24_5C4_CE_5
8D6,5C4,204,2016-05-24_5C4_CE_5
8D6,5C4,0,2016-05-24_5C4_CE_5
adult female,01K,0,2016-05-25_01K_CE_4
